transaction_id,customer_id,card_number,timestamp,vendor_category,vendor_type,vendor,amount,currency,country,city,city_size,card_type,is_card_present,device,channel,device_fingerprint,ip_address,is_outside_home_country,is_high_risk_vendor,is_weekend,last_hour_activity,is_fraud
TX_6289d45e,CUST_69409,6190924006339145,2024-10-01 11:40:30.869042,Grocery,online,Walmart Grocery,404.67,EUR,France,Unknown City,medium,Gold Credit,False,iOS App,mobile,373976dda6627749c60596d8ebd7230d,213.150.196.212,True,False,False,"{'num_transactions': 1213, 'total_amount': 73500574.72501267, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3503012.876347141}",False
TX_e79403f7,CUST_64739,377732314489546,2024-10-24 04:53:16.998280,Restaurant,fast_food,Wendy's,27.55,EUR,France,Unknown City,medium,Basic Debit,False,Chrome,web,a00eb40b880760a2c91706d8d80585ee,118.22.174.177,False,False,False,"{'num_transactions': 31, 'total_amount': 20014.56674661346, 'unique_merchants': 25, 'unique_countries': 7, 'max_single_amount': 11864.475634999364}",False
TX_cc847489,CUST_22084,6623319628330340,2024-10-11 22:20:50.050113,Restaurant,fast_food,KFC,425.32,AUD,Australia,Unknown City,medium,Premium Debit,False,Firefox,web,4d97089c70b15f1dcf0c6201487dd236,121.33.207.96,False,False,False,"{'num_transactions': 256, 'total_amount': 10349630.28753186, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 3899744.2017177367}",False
TX_761afe27,CUST_61971,371191101846101,2024-10-17 19:19:57.088017,Gas,local,Truck Stop,4552.28,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,1ea57986b580c402f7a4e452289daeaf,167.173.160.207,False,False,False,"{'num_transactions': 177, 'total_amount': 11089878.736851301, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 4299425.990427103}",False
TX_5e28aff6,CUST_78145,5060872176340816,2024-10-09 08:10:15.066591,Gas,major,Texaco,786.94,AUD,Australia,Unknown City,medium,Gold Credit,False,Safari,web,d98cbc90c47545c7d1366db1cbac7eaa,55.73.251.0,False,False,False,"{'num_transactions': 192, 'total_amount': 5035005.732852288, 'unique_merchants': 73, 'unique_countries': 12, 'max_single_amount': 855605.3946700459}",False
TX_b4b447b0,CUST_48207,373214453450351,2024-10-11 09:16:55.512084,Travel,transport,Careem,521.4,CAD,Canada,Unknown City,medium,Platinum Credit,False,Edge,web,8594ef5792cac530208532bdbf1c7ea7,222.10.123.101,True,True,False,"{'num_transactions': 636, 'total_amount': 15510717.453138584, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1875523.6551260473}",False
TX_d2d95306,CUST_85713,5219539962599083,2024-10-03 13:40:43.736995,Travel,transport,Enterprise Rent-A-Car,1076.91,AUD,Australia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,bc0c4d9d28e86d0d51b2d87a004343c2,238.60.123.254,False,True,False,"{'num_transactions': 82, 'total_amount': 1361839.7537009672, 'unique_merchants': 59, 'unique_countries': 11, 'max_single_amount': 590468.9044043364}",False
TX_f1ddd054,CUST_24486,6232312491067076,2024-10-05 20:02:32.528857,Education,supplies,Barnes & Noble,399.03,GBP,UK,Unknown City,medium,Gold Credit,False,Android App,mobile,64a24567992a11730b8cff4cc2c224e1,55.115.164.42,False,False,True,"{'num_transactions': 501, 'total_amount': 15797476.7596765, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1032291.2728972241}",False
TX_7d2291e1,CUST_84259,6397011464330765,2024-10-21 11:14:01.978899,Restaurant,premium,Morton's,1599.35,SGD,Singapore,Unknown City,medium,Platinum Credit,False,iOS App,mobile,b4045710766a7e2ce16d18b9a28a31be,87.169.38.144,False,False,False,"{'num_transactions': 138, 'total_amount': 2094823.4491309356, 'unique_merchants': 72, 'unique_countries': 11, 'max_single_amount': 414946.9861823628}",False
TX_a9d61492,CUST_13893,5476111722112033,2024-10-22 01:41:06.895907,Education,online,Coursera,235883.38,JPY,Japan,Unknown City,medium,Gold Credit,False,Firefox,web,f01fffd0348f7452ad84affaef4cda6d,163.138.76.129,True,False,False,"{'num_transactions': 226, 'total_amount': 8713457.58881128, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 1817820.2911003612}",True
TX_c214deee,CUST_98861,378196805162476,2024-10-10 03:06:07.204005,Travel,booking,Booking.com,60931.93,RUB,Russia,Unknown City,medium,Basic Credit,False,Android App,mobile,7f02cb8c4ad6aef07f2e10b8eca63463,36.237.67.45,False,True,False,"{'num_transactions': 720, 'total_amount': 25841191.24017381, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 948515.1953991919}",False
TX_a92d8545,CUST_48092,5257735096506308,2024-10-10 14:36:05.429186,Restaurant,fast_food,Subway,81.75,SGD,Singapore,Unknown City,medium,Basic Debit,False,Edge,web,c0ebca3e43f6b6e1f029896f5552c21b,57.195.42.149,False,False,False,"{'num_transactions': 379, 'total_amount': 14150795.549295647, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 1473653.3084559569}",False
TX_b82b569c,CUST_34448,378476996293888,2024-10-02 09:10:58.048459,Healthcare,medical,Urgent Care,541.21,EUR,France,Unknown City,medium,Platinum Credit,False,Chrome,web,2eddf744a6c96648e6ef1364286a930f,80.95.191.80,False,False,False,"{'num_transactions': 484, 'total_amount': 15677691.293860149, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1262959.4428797173}",False
TX_8bdcf243,CUST_44722,373449793706084,2024-10-27 07:10:58.200955,Entertainment,streaming,Amazon Prime,1654.59,SGD,Singapore,Unknown City,medium,Platinum Credit,False,iOS App,mobile,280685f7d270659d81459046ac6001e3,133.86.185.227,False,True,True,"{'num_transactions': 33, 'total_amount': 399018.11822370585, 'unique_merchants': 26, 'unique_countries': 10, 'max_single_amount': 92594.61413303748}",False
TX_f69c060e,CUST_94031,5657637646354880,2024-09-30 03:54:44.631096,Travel,airlines,Southwest,65405.05,RUB,Russia,Unknown City,medium,Gold Credit,False,Chrome,web,af1306d387158dc5630f7a99e5124f44,234.71.67.176,False,True,False,"{'num_transactions': 463, 'total_amount': 24155075.184024755, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2000834.600441002}",False
TX_395d5795,CUST_99226,4359765323203387,2024-10-02 07:24:10.331725,Entertainment,gaming,Epic Games,822.5,EUR,Germany,Unknown City,medium,Basic Credit,True,NFC Payment,pos,2cc6ecef115b9e42d083b7ad89f394f8,215.3.32.186,True,True,False,"{'num_transactions': 1395, 'total_amount': 32910905.439486686, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2036520.0838113457}",True
TX_292ff08f,CUST_55773,4617126957033202,2024-10-08 20:57:42.550106,Education,online,Skillshare,385.4,EUR,France,Unknown City,medium,Premium Debit,False,Chrome,web,3ca271af7a4f7eccbd72a3205d6140fa,37.4.242.75,False,False,False,"{'num_transactions': 909, 'total_amount': 26078727.03797054, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2033504.8079079976}",False
TX_5f14e176,CUST_23088,376981357151932,2024-10-25 02:00:35.592296,Grocery,physical,Aldi,4900.34,BRL,Brazil,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,c2aa67d33934312870774262636406d1,127.191.106.128,True,False,False,"{'num_transactions': 44, 'total_amount': 520871.3822346223, 'unique_merchants': 36, 'unique_countries': 6, 'max_single_amount': 415823.5796803855}",True
TX_dc7f69a1,CUST_23622,4447918253730705,2024-10-10 01:07:46.186892,Entertainment,gaming,Epic Games,49501.93,RUB,Russia,Unknown City,medium,Basic Credit,False,Chrome,web,d446ebf1403cfcb0ab9c1cb1962417df,214.216.42.227,True,True,False,"{'num_transactions': 1145, 'total_amount': 29916356.784717213, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1019895.0473730802}",True
TX_1d13033b,CUST_74829,5726650229500008,2024-10-26 03:08:39.250638,Restaurant,fast_food,Wendy's,4069.62,RUB,Russia,Unknown City,medium,Gold Credit,False,Safari,web,bad5d2219169781cd0bcdd6dddf6d6ce,119.202.16.26,True,False,True,"{'num_transactions': 5, 'total_amount': 31311.449715350536, 'unique_merchants': 5, 'unique_countries': 5, 'max_single_amount': 20316.162708061158}",True
TX_94e26d1e,CUST_63549,5487028636955959,2024-10-22 07:15:59.018736,Healthcare,medical,Local Hospital,1008510.19,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Chrome,web,eb309b7f3bc093c7598c68f654cd9afc,131.221.79.128,True,False,False,"{'num_transactions': 136, 'total_amount': 3785551.167282698, 'unique_merchants': 75, 'unique_countries': 9, 'max_single_amount': 1008510.1916995129}",True
TX_d490bc39,CUST_25322,4760773849429588,2024-10-21 09:17:45.308116,Entertainment,streaming,Amazon Prime,198794.86,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,255560e98de9be500655f392e1f6d0a5,52.41.233.137,False,True,False,"{'num_transactions': 127, 'total_amount': 40839158.46074572, 'unique_merchants': 73, 'unique_countries': 11, 'max_single_amount': 870547.1481087807}",False
TX_d10561ef,CUST_52346,6051074730740008,2024-10-20 19:02:52.008028,Restaurant,casual,Chili's,32113.0,JPY,Japan,Unknown City,medium,Premium Debit,False,Chrome,web,bf499d7819c3602fe35df7e4970e2bea,159.33.47.42,False,False,True,"{'num_transactions': 474, 'total_amount': 28180316.748098943, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 3068537.614746059}",False
TX_75f0a7ed,CUST_70931,372203264171786,2024-10-26 14:50:52.588480,Entertainment,streaming,Netflix,228.5,EUR,Germany,Unknown City,medium,Premium Debit,False,Safari,web,dcf2a6fc4cb6e78af2ad834b77e2441b,69.192.231.57,False,True,True,"{'num_transactions': 50, 'total_amount': 310152.0244832281, 'unique_merchants': 37, 'unique_countries': 10, 'max_single_amount': 143678.87725746504}",False
TX_47d7137c,CUST_81009,4901240763539859,2024-10-17 07:16:36.808392,Grocery,online,Instacart,455.82,CAD,Canada,Unknown City,medium,Basic Credit,False,Edge,web,56cbdbe03dfad32712bf750e053867d9,125.34.198.67,False,False,False,"{'num_transactions': 643, 'total_amount': 30511164.552339002, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 4996171.5082667135}",False
TX_9435bb6a,CUST_74066,6436268943386015,2024-10-17 01:13:39.338354,Healthcare,pharmacy,Walgreens,420.07,EUR,France,Unknown City,medium,Gold Credit,False,Chrome,web,98067a5cabd18813561c1c3354d36238,162.220.85.255,False,False,False,"{'num_transactions': 436, 'total_amount': 16253156.327141322, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3659040.9525133693}",False
TX_37539205,CUST_81705,6226432399221621,2024-10-14 04:41:48.109768,Restaurant,casual,Olive Garden,64.44,MXN,Mexico,Unknown City,medium,Basic Debit,False,Firefox,web,9bdfecfe66fecf56fd005e745f960c81,79.226.106.135,True,False,False,"{'num_transactions': 315, 'total_amount': 8236266.701418431, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 877181.0530400223}",True
TX_fbf0ff9c,CUST_83485,4331929244510006,2024-10-02 00:15:15.044038,Education,supplies,Barnes & Noble,66337.05,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,b4ff23a4845367689d4e7521fa049160,93.254.132.238,False,False,False,"{'num_transactions': 734, 'total_amount': 49285453.55948005, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1983726.389021083}",True
TX_7320af5d,CUST_67349,5444309450633704,2024-10-04 16:16:12.934098,Restaurant,fast_food,Subway,125.73,USD,USA,San Diego,medium,Gold Credit,False,Firefox,web,c377654257e4f75ed35a3d317fa21a8e,195.198.78.89,False,False,False,"{'num_transactions': 1255, 'total_amount': 42812880.563639775, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3405327.8354854607}",False
TX_57330bb6,CUST_42741,377020484354710,2024-10-02 08:11:05.183118,Gas,local,Highway Gas Stop,790.05,SGD,Singapore,Unknown City,medium,Gold Credit,False,Edge,web,d20d4bb48bbcf8b59f1447104550baeb,245.102.108.109,False,False,False,"{'num_transactions': 2573, 'total_amount': 76082770.77063063, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5351558.432174329}",False
TX_17b7623f,CUST_14898,4213649242984622,2024-10-04 18:56:08.320525,Retail,online,Amazon,2422.23,SGD,Singapore,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,b27b31d2409c87969bb196abfc27a416,20.58.32.189,True,False,False,"{'num_transactions': 619, 'total_amount': 12697203.427992765, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1256259.1462032453}",True
TX_c9a66b5d,CUST_24256,5457148679285746,2024-10-13 00:46:21.725900,Grocery,online,FreshDirect,283.13,CAD,Canada,Unknown City,medium,Basic Debit,False,Chrome,web,115ede50e7e524ca2a6c38ed7df06c87,36.240.68.215,False,False,True,"{'num_transactions': 914, 'total_amount': 18945202.60071259, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1635910.7744137153}",False
TX_4ac49156,CUST_43705,5691222617184257,2024-10-07 08:02:42.373233,Healthcare,medical,Urgent Care,49152.55,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Android App,mobile,b1a8af1a29f446c9a9a8668c92db0a26,221.59.48.46,False,False,False,"{'num_transactions': 177, 'total_amount': 21788464.133543067, 'unique_merchants': 81, 'unique_countries': 11, 'max_single_amount': 952142.7498425305}",False
TX_7b20d1ca,CUST_12552,375164681662806,2024-09-30 11:15:40.124973,Travel,transport,Uber,103.37,EUR,Germany,Unknown City,medium,Premium Debit,False,Edge,web,ea9d85ac846c671c92e2e74d81087033,120.166.26.224,False,True,False,"{'num_transactions': 413, 'total_amount': 8910834.06410066, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 2471120.1012207186}",False
TX_4270906d,CUST_19416,6991311477086523,2024-10-29 03:39:34.516218,Healthcare,pharmacy,CVS Pharmacy,1052.58,NGN,Nigeria,Unknown City,medium,Gold Credit,False,iOS App,mobile,8fa8a26d57f0356d7bf6b43adbab9488,10.79.14.201,True,False,False,"{'num_transactions': 78, 'total_amount': 2598098.404561958, 'unique_merchants': 56, 'unique_countries': 10, 'max_single_amount': 663277.2233122959}",True
TX_69168924,CUST_57621,4103256360141762,2024-10-09 17:43:48.284903,Education,supplies,Barnes & Noble,10475.11,RUB,Russia,Unknown City,medium,Basic Debit,False,Edge,web,fde643d70408b5fbe89b197238ef72f3,179.11.30.208,True,False,False,"{'num_transactions': 561, 'total_amount': 9878334.95564036, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 657470.9883550544}",False
TX_11bc5469,CUST_89652,6407950686145709,2024-10-27 01:33:29.840773,Retail,physical,Target,1669.47,EUR,Germany,Unknown City,medium,Basic Credit,False,iOS App,mobile,c64a3998a43a5a51bcbc31d81598607e,164.148.15.121,True,False,True,"{'num_transactions': 211, 'total_amount': 7585591.902954556, 'unique_merchants': 90, 'unique_countries': 11, 'max_single_amount': 1329201.1300282367}",True
TX_1619a348,CUST_38465,4255745154769545,2024-10-18 14:22:20.508013,Travel,hotels,Marriott,1195.06,SGD,Singapore,Unknown City,medium,Gold Credit,False,Chrome,web,8fe225574e83b4dfc791387c023338e8,225.193.252.184,False,True,False,"{'num_transactions': 141, 'total_amount': 4609328.840917271, 'unique_merchants': 74, 'unique_countries': 12, 'max_single_amount': 1240772.9716193613}",False
TX_915395d3,CUST_46293,5918102007139094,2024-10-16 14:18:51.651888,Healthcare,medical,Local Hospital,681.89,CAD,Canada,Unknown City,medium,Platinum Credit,False,Edge,web,fe9839cbc8028a89bbdf067664fddfc3,18.174.161.112,False,False,False,"{'num_transactions': 147, 'total_amount': 7181883.012734591, 'unique_merchants': 72, 'unique_countries': 12, 'max_single_amount': 1689017.4004004519}",False
TX_774b6ee2,CUST_67655,5984418297162912,2024-10-15 22:01:34.110999,Healthcare,pharmacy,DuaneReade,30608.82,RUB,Russia,Unknown City,medium,Gold Credit,False,Edge,web,a497942440586486d6a77ecf070bae5b,197.247.248.146,False,False,False,"{'num_transactions': 1518, 'total_amount': 54402617.50775049, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2358571.960302685}",False
TX_88c7f950,CUST_78331,373109572018198,2024-10-01 10:23:26.701108,Entertainment,streaming,HBO Max,404.23,AUD,Australia,Unknown City,medium,Platinum Credit,False,Chrome,web,b95fdd5a750ddff447aaae7fd451cc0e,110.191.234.234,False,True,False,"{'num_transactions': 569, 'total_amount': 17381386.836769503, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1940372.3049479919}",False
TX_4c78048e,CUST_68138,376106622086974,2024-10-04 20:36:28.196321,Travel,transport,Hertz,105.78,EUR,Germany,Unknown City,medium,Basic Debit,False,Chrome,web,731a5af74f4cbc9c34e98096e95acf14,50.37.13.248,True,True,False,"{'num_transactions': 910, 'total_amount': 46760712.9512042, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2961417.3584683305}",False
TX_757f3921,CUST_42386,5519182572601960,2024-10-15 18:39:33.813104,Travel,transport,Lyft,107.9,USD,USA,New York,large,Basic Debit,False,Chrome,web,e6a79183dae319e676e24babf39ef701,146.241.98.154,False,True,False,"{'num_transactions': 803, 'total_amount': 22372004.175231796, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3023211.493350479}",False
TX_0c19427d,CUST_25905,6540695000719493,2024-10-23 01:56:57.089405,Restaurant,casual,Applebee's,11710.54,JPY,Japan,Unknown City,medium,Basic Credit,False,iOS App,mobile,9fe0c5fac911db3383603127cd4c65d3,91.211.149.110,False,False,False,"{'num_transactions': 355, 'total_amount': 12692514.456317896, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 538011.6407493795}",False
TX_e3bc4212,CUST_28910,4821693081728090,2024-10-04 19:49:52.947535,Gas,major,Shell,1065.87,AUD,Australia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,10762cead271fc791834b2d8e66bc8dc,228.152.73.33,False,False,False,"{'num_transactions': 150, 'total_amount': 2616657.119440853, 'unique_merchants': 77, 'unique_countries': 11, 'max_single_amount': 395062.5952548035}",False
TX_0e0abba1,CUST_46213,4738802939987285,2024-10-17 20:22:27.727453,Travel,hotels,Sheraton,157.2,EUR,France,Unknown City,medium,Basic Debit,False,Firefox,web,683eac53c81d9b44e15704ee8cde4fc0,41.189.48.55,False,True,False,"{'num_transactions': 226, 'total_amount': 6460785.583717844, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 925215.6744755633}",False
TX_8f8409da,CUST_49210,5348150591223832,2024-10-18 19:38:04.646859,Retail,physical,Macy's,271.63,USD,USA,Phoenix,medium,Basic Credit,False,Android App,mobile,794afbc5f47806ce495057d38f846268,35.151.137.131,False,False,False,"{'num_transactions': 495, 'total_amount': 21841435.051410124, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2698887.058067798}",False
TX_9928b180,CUST_95841,5895818610944185,2024-10-24 17:18:03.299719,Education,online,Skillshare,958.64,BRL,Brazil,Unknown City,medium,Basic Debit,False,Firefox,web,e9337abeafea82aa84c8363af9ae12e1,236.113.73.114,False,False,False,"{'num_transactions': 116, 'total_amount': 901609.4617327021, 'unique_merchants': 69, 'unique_countries': 9, 'max_single_amount': 217496.10972132202}",False
TX_ff785318,CUST_12987,5928132495805102,2024-10-30 10:49:56.197007,Travel,airlines,Delta,141817.72,RUB,Russia,Unknown City,medium,Platinum Credit,False,Chrome,web,25a402219dfcde0195867a63055338ed,45.171.250.16,False,True,False,"{'num_transactions': 14, 'total_amount': 1345961.0831551952, 'unique_merchants': 13, 'unique_countries': 2, 'max_single_amount': 204847.62344989888}",False
TX_a8ee0e4e,CUST_32257,6323291692387451,2024-10-03 13:04:15.903302,Restaurant,fast_food,McDonald's,3760.46,RUB,Russia,Unknown City,medium,Basic Debit,False,iOS App,mobile,cb4168c66931dc3e437bf5eb0e5c921e,176.116.151.212,False,False,False,"{'num_transactions': 78, 'total_amount': 2904193.6219485695, 'unique_merchants': 52, 'unique_countries': 8, 'max_single_amount': 595595.6414092939}",False
TX_ced5e115,CUST_57867,377778077096812,2024-10-14 17:12:26.184566,Education,supplies,University Bookstore,11275.14,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,d43e0386368999c348de5de342419e2e,28.175.198.175,True,False,False,"{'num_transactions': 732, 'total_amount': 43775330.653638, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2883560.869123515}",True
TX_6a7821e1,CUST_56823,376133981966455,2024-10-04 01:45:55.958658,Travel,airlines,United Airlines,8.66,BRL,Brazil,Unknown City,medium,Basic Credit,False,Firefox,web,53e7e321ac3965462792b8740099d8c4,73.123.71.114,True,True,False,"{'num_transactions': 383, 'total_amount': 49890948.066601776, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1372874.2484854602}",True
TX_537bfb10,CUST_30628,5444274998206001,2024-10-01 01:02:46.045128,Education,supplies,University Bookstore,9208.26,BRL,Brazil,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,1be4f7c539a50f687f1b9e7e3cdbef8a,183.152.48.222,False,False,False,"{'num_transactions': 841, 'total_amount': 23790719.706339765, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4614740.000714356}",True
TX_0bd1f2c0,CUST_40104,4213742922990447,2024-10-25 08:28:41.306829,Healthcare,medical,Lab Corp,120.44,GBP,UK,Unknown City,medium,Basic Debit,False,Chrome,web,4fa8ecf9ee2b6c348a734c8d3fe714c2,25.157.248.181,True,False,False,"{'num_transactions': 202, 'total_amount': 5553724.645586104, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 1369124.8163436814}",False
TX_de97ffe9,CUST_26883,377876060225149,2024-10-30 20:20:28.110777,Gas,major,BP,581441.95,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Edge,web,d000a8081349702e921b75df86f7019a,238.19.169.236,True,False,False,"{'num_transactions': 4, 'total_amount': 586490.0129579142, 'unique_merchants': 4, 'unique_countries': 2, 'max_single_amount': 581441.945199683}",False
TX_05c93641,CUST_84197,371508351442705,2024-10-05 01:09:06.752280,Healthcare,medical,Lab Corp,272119.0,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Android App,mobile,df57f5026bde3fbd63dff3d5bca4948f,174.185.16.80,False,False,True,"{'num_transactions': 690, 'total_amount': 131885001.58072229, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2795190.2515650247}",False
TX_85dfde58,CUST_15949,372900143101419,2024-10-06 20:27:43.434884,Healthcare,pharmacy,Rite Aid,41261.8,JPY,Japan,Unknown City,medium,Gold Credit,False,iOS App,mobile,288d999e7a97fd19c6c2a06d198e8967,214.111.255.245,False,False,True,"{'num_transactions': 13, 'total_amount': 1486174.590903542, 'unique_merchants': 12, 'unique_countries': 6, 'max_single_amount': 920058.7489082158}",False
TX_94e806a4,CUST_36936,4695025404536434,2024-10-30 22:09:14.492125,Healthcare,medical,Local Hospital,1738.63,USD,USA,New York,large,Basic Credit,True,NFC Payment,pos,e2cae1847ecb0cf5607e31b7329143c2,186.24.255.185,True,False,False,"{'num_transactions': 1, 'total_amount': 2298.6429384078187, 'unique_merchants': 1, 'unique_countries': 1, 'max_single_amount': 1738.63}",True
TX_b8c6cc4d,CUST_27559,5421909811001306,2024-10-27 07:28:50.750965,Education,supplies,Barnes & Noble,490.46,USD,USA,Houston,large,Premium Debit,False,Android App,mobile,ef1be53b88282630b81287cce9096787,161.18.94.194,False,False,True,"{'num_transactions': 134, 'total_amount': 8736364.607921975, 'unique_merchants': 69, 'unique_countries': 11, 'max_single_amount': 5256711.416815968}",False
TX_37a1889d,CUST_40108,4620822695964485,2024-10-10 19:40:57.320242,Entertainment,events,AMC Theaters,211.41,EUR,France,Unknown City,medium,Basic Credit,False,iOS App,mobile,a5ab58e32fabd10356940c80a055dade,218.145.118.130,False,True,False,"{'num_transactions': 234, 'total_amount': 8766184.812224023, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 1028394.632965993}",False
TX_de1e263a,CUST_40735,4379368565287105,2024-10-25 12:42:03.064173,Travel,booking,Hotels.com,2264.5,USD,USA,Chicago,large,Premium Debit,False,Safari,web,138dcd4b57fd54102a3fc03baa1fe01d,9.52.215.70,False,True,False,"{'num_transactions': 83, 'total_amount': 1904601.9615914547, 'unique_merchants': 56, 'unique_countries': 8, 'max_single_amount': 908133.9675462157}",False
TX_0d41362c,CUST_61050,4394770837144702,2024-10-14 19:05:21.641219,Entertainment,gaming,PlayStation Store,159.31,EUR,France,Unknown City,medium,Premium Debit,False,Android App,mobile,ecfa44b9b2bde05f0b91487f964a6ba5,205.124.187.9,False,True,False,"{'num_transactions': 234, 'total_amount': 7457372.201340666, 'unique_merchants': 89, 'unique_countries': 12, 'max_single_amount': 3754734.1980028762}",False
TX_ff55a7f3,CUST_95606,5444740071349793,2024-10-08 22:39:08.674700,Grocery,physical,Aldi,54218.64,RUB,Russia,Unknown City,medium,Platinum Credit,False,Safari,web,b2c0f70e1faa1dca4a09db3b49cbedd9,55.153.198.152,True,False,False,"{'num_transactions': 24, 'total_amount': 468217.5567960913, 'unique_merchants': 22, 'unique_countries': 7, 'max_single_amount': 294023.51465191477}",False
TX_1bf2f0d8,CUST_19532,4730354322850975,2024-10-12 01:19:05.180574,Gas,major,Texaco,660344.66,NGN,Nigeria,Unknown City,medium,Basic Credit,True,NFC Payment,pos,43ab884abc11eee312d9ec745b48067f,116.201.131.31,True,False,True,"{'num_transactions': 460, 'total_amount': 15177344.929041957, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3043998.0939113772}",True
TX_d52f25c9,CUST_70415,4267522671408154,2024-10-21 12:14:05.748826,Retail,physical,Best Buy,6125.85,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Safari,web,f205cee80cfc8cd76635275a7a9f1852,201.61.12.180,False,False,False,"{'num_transactions': 518, 'total_amount': 17435473.114941623, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2644654.421222951}",False
TX_539e547c,CUST_28401,374812165836129,2024-10-24 03:10:11.317259,Restaurant,premium,Morton's,1110.93,EUR,Germany,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,d1618428cbccba30d2135a4a46ad222b,78.95.184.29,True,False,False,"{'num_transactions': 341, 'total_amount': 76042951.51598123, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 4573790.095115735}",True
TX_1fe00eda,CUST_92644,4443003392993789,2024-10-09 07:02:28.050515,Education,online,Skillshare,1103.7,NGN,Nigeria,Unknown City,medium,Basic Debit,True,NFC Payment,pos,6bb0510ad7c70bc484c7bbbf2f25e68c,179.251.25.210,True,False,False,"{'num_transactions': 142, 'total_amount': 2864149.2321474077, 'unique_merchants': 75, 'unique_countries': 12, 'max_single_amount': 705522.6505596351}",True
TX_b21964e7,CUST_41245,4110606378542784,2024-10-30 23:14:18.429701,Gas,local,Truck Stop,1927.52,USD,USA,San Antonio,medium,Platinum Credit,False,iOS App,mobile,3a20efc312695c6dda844761706a9e98,51.12.26.134,False,False,False,"{'num_transactions': 2, 'total_amount': 4892.278686902779, 'unique_merchants': 2, 'unique_countries': 2, 'max_single_amount': 1927.52}",False
TX_2018f5b9,CUST_86585,372140755994815,2024-10-08 07:09:48.290906,Education,supplies,Barnes & Noble,2484.62,BRL,Brazil,Unknown City,medium,Premium Debit,False,Android App,mobile,471435cca3d066d36670cb8f4d89e3ee,107.212.95.143,False,False,False,"{'num_transactions': 360, 'total_amount': 8145873.875098287, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 864921.0133129032}",False
